Policy id,Policy number,Policy start date,Policy end date,Profitability,Active year,Purchase method,Coverage type,Premium,Customer id
20459,B406473,3/9/2022,3/9/2023,5527.9219,2022,Third party Agent,C,5528,dj_6499
20460,B406468,3/9/2022,3/9/2023,2693.064,2022,Third party Agent,A,2693,dj_6864
20461,B406469,3/9/2022,3/9/2023,3924.3247,2022,Third party Agent,C,3924,dj_7229
20462,B406472,3/9/2022,3/9/2023,3700.9228,2022,Third party Agent,C,3701,dj_7594
20463,B406470,3/9/2022,3/9/2023,1670.9238,2022,Third party Agent,A,1671,dj_7959
20464,B408592,3/9/2022,3/9/2023,2151.3,2022,Third party Agent,C,2151,dj_8255
20465,B408589,3/9/2022,3/9/2023,4291.49,2022,Third party Agent,C,4291,dj_8620
20466,B408590,3/9/2022,3/9/2023,5473.19,2022,Third party Agent,C,5473,dj_8985
20467,B408593,3/9/2022,3/9/2023,4687.41,2022,Third party Agent,B,4687,dj_9350
20468,B408594,3/9/2022,3/9/2023,8230.49,2022,Third party Agent,D,8230,dj_9715
20469,B408591,3/9/2022,3/9/2023,-38194.21,2022,Third party Agent,C,1696,dj_10080
20470,B400409,3/10/2022,3/10/2023,2156.131509,2022,Third party Agent,A,2156,dj_69
20471,B400413,3/10/2022,3/10/2023,3322.648604,2022,Third party Agent,D,3323,dj_434
20472,B400410,3/10/2022,3/10/2023,2034.38084,2022,Third party Agent,B,2034,dj_799
20473,B400411,3/10/2022,3/10/2023,3760.742892,2022,Third party Agent,D,3761,dj_1164
20474,B402434,3/10/2022,3/10/2023,2603.591233,2022,Third party Agent,A,2604,dj_2460
20475,B402437,3/10/2022,3/10/2023,3311.20196,2022,Third party Agent,C,3311,dj_2825
20476,B402435,3/10/2022,3/10/2023,4013.609667,2022,Third party Agent,B,4014,dj_3190
20477,B402438,3/10/2022,3/10/2023,1880.371446,2022,Third party Agent,C,1880,dj_3555
20478,B402439,3/10/2022,3/10/2023,1663.925812,2022,Third party Agent,A,1664,dj_3920
20479,B404497,3/10/2022,3/10/2023,2457.267885,2022,Third party Agent,C,2457,dj_4152
20480,B404501,3/10/2022,3/10/2023,6059.200181,2022,Third party Agent,B,6059,dj_4518
20481,B404499,3/10/2022,3/10/2023,6954.53175,2022,Third party Agent,D,6955,dj_5250
20482,B404500,3/10/2022,3/10/2023,3673.023065,2022,Third party Agent,A,3673,dj_5616
20483,B404498,3/10/2022,3/10/2023,2240.904675,2022,Third party Agent,B,2241,dj_5982
20484,B406475,3/10/2022,3/10/2023,2272.7828,2022,Third party Agent,C,2273,dj_6135
20485,B406477,3/10/2022,3/10/2023,4077.3397,2022,Third party Agent,A,4077,dj_6500
20486,B406474,3/10/2022,3/10/2023,3627.4756,2022,Third party Agent,A,3627,dj_6865
20487,B406479,3/10/2022,3/10/2023,1920.8483,2022,Third party Agent,B,1921,dj_7230
20488,B406476,3/10/2022,3/10/2023,4378.2692,2022,Third party Agent,B,4378,dj_7595
20489,B406478,3/10/2022,3/10/2023,2341.1295,2022,Third party Agent,A,2341,dj_7960
20490,B408597,3/10/2022,3/10/2023,6861.94,2022,Third party Agent,D,6862,dj_8256
20491,B408599,3/10/2022,3/10/2023,6671.05,2022,Third party Agent,D,6671,dj_8621
20492,B408598,3/10/2022,3/10/2023,5815.58,2022,Third party Agent,D,5816,dj_8986
20493,B408595,3/10/2022,3/10/2023,3692.56,2022,Third party Agent,A,3693,dj_9351
20494,B408600,3/10/2022,3/10/2023,3088.58,2022,Third party Agent,C,3089,dj_9716
20495,B408596,3/10/2022,3/10/2023,-29554.12,2022,Third party Agent,D,1806,dj_10081
20496,B400417,3/11/2022,3/11/2023,2802.346599,2022,Third party Agent,D,2802,dj_70
20497,B400416,3/11/2022,3/11/2023,5437.155952,2022,Third party Agent,D,5437,dj_435
20498,B400419,3/11/2022,3/11/2023,6726.464321,2022,Third party Agent,D,6726,dj_800
20499,B400414,3/11/2022,3/11/2023,4266.476441,2022,Third party Agent,C,4266,dj_1165
20500,B400418,3/11/2022,3/11/2023,5748.296551,2022,Third party Agent,C,5748,dj_1530
20501,B402445,3/11/2022,3/11/2023,3136.380486,2022,Third party Agent,A,3136,dj_2096
20502,B402441,3/11/2022,3/11/2023,4846.092875,2022,Third party Agent,D,4846,dj_2826
20503,B402443,3/11/2022,3/11/2023,3072.903642,2022,Third party Agent,A,3073,dj_3556
20504,B402444,3/11/2022,3/11/2023,2256.029494,2022,Third party Agent,A,2256,dj_3921
20505,B404506,3/11/2022,3/11/2023,3359.811561,2022,Third party Agent,A,3360,dj_4153
20506,B404502,3/11/2022,3/11/2023,2329.510561,2022,Third party Agent,C,2330,dj_4519
20507,B404504,3/11/2022,3/11/2023,1915.329559,2022,Third party Agent,B,1915,dj_4885
20508,B404507,3/11/2022,3/11/2023,2625.206948,2022,Third party Agent,C,2625,dj_5251
20509,B404505,3/11/2022,3/11/2023,2248.116782,2022,Third party Agent,B,2248,dj_5617
20510,B404503,3/11/2022,3/11/2023,2466.540594,2022,Third party Agent,C,2467,dj_5983
20511,B406484,3/11/2022,3/11/2023,1583.1952,2022,Third party Agent,C,1583,dj_6136
20512,B406480,3/11/2022,3/11/2023,2717.5464,2022,Third party Agent,D,2718,dj_6501
20513,B406485,3/11/2022,3/11/2023,8601.4832,2022,Third party Agent,D,8601,dj_6866
20514,B406482,3/11/2022,3/11/2023,7223.3281,2022,Third party Agent,D,7223,dj_7231
20515,B406483,3/11/2022,3/11/2023,2301.3456,2022,Third party Agent,A,2301,dj_7596
20516,B406481,3/11/2022,3/11/2023,2373.7727,2022,Third party Agent,D,2374,dj_7961
20517,B408605,3/11/2022,3/11/2023,8109.29,2022,Third party Agent,D,8109,dj_8257
20518,B408604,3/11/2022,3/11/2023,2070.5,2022,Third party Agent,B,2071,dj_8622
20519,B408606,3/11/2022,3/11/2023,8890.02,2022,Third party Agent,D,8890,dj_8987
20520,B408603,3/11/2022,3/11/2023,3583.48,2022,Third party Agent,D,3583,dj_9352
20521,B408602,3/11/2022,3/11/2023,2746.19,2022,Third party Agent,A,2746,dj_9717
20522,B408601,3/11/2022,3/11/2023,-6090.79,2022,Third party Agent,A,1435,dj_10082
20523,B400420,3/12/2022,3/12/2023,4804.468714,2022,Third party Agent,C,4804,dj_436
20524,B400421,3/12/2022,3/12/2023,9427.872331,2022,Third party Agent,D,9428,dj_801
20525,B400422,3/12/2022,3/12/2023,3095.79693,2022,Third party Agent,A,3096,dj_1166
20526,B402446,3/12/2022,3/12/2023,2463.109692,2022,Third party Agent,A,2463,dj_2097
20527,B402448,3/12/2022,3/12/2023,4787.81905,2022,Third party Agent,D,4788,dj_2827
20528,B402449,3/12/2022,3/12/2023,3548.459674,2022,Third party Agent,C,3548,dj_3192
20529,B402451,3/12/2022,3/12/2023,5992.838494,2022,Third party Agent,B,5993,dj_3557
20530,B402450,3/12/2022,3/12/2023,8496.531742,2022,Third party Agent,D,8497,dj_3922
20531,B404508,3/12/2022,3/12/2023,2903.388218,2022,Third party Agent,C,2903,dj_4154
20532,B404510,3/12/2022,3/12/2023,3524.659721,2022,Third party Agent,B,3525,dj_4520
20533,B404509,3/12/2022,3/12/2023,1600.057453,2022,Third party Agent,B,1600,dj_4886
20534,B404512,3/12/2022,3/12/2023,2469.631497,2022,Third party Agent,C,2470,dj_5252
20535,B404513,3/12/2022,3/12/2023,3933.689218,2022,Third party Agent,A,3934,dj_5618
20536,B404511,3/12/2022,3/12/2023,4345.809618,2022,Third party Agent,C,4346,dj_5984
20537,B406487,3/12/2022,3/12/2023,4190.5708,2022,Third party Agent,C,4191,dj_6502
20538,B406489,3/12/2022,3/12/2023,2050.401,2022,Third party Agent,A,2050,dj_6867
20539,B406488,3/12/2022,3/12/2023,1750.4916,2022,Third party Agent,C,1750,dj_7232
20540,B406486,3/12/2022,3/12/2023,2655.3203,2022,Third party Agent,A,2655,dj_7597
20541,B406490,3/12/2022,3/12/2023,9129.895,2022,Third party Agent,D,9130,dj_7962
20542,B408607,3/12/2022,3/12/2023,5887.29,2022,Third party Agent,D,5887,dj_8258
20543,B408611,3/12/2022,3/12/2023,1324.11,2022,Third party Agent,A,1324,dj_8623
20544,B408612,3/12/2022,3/12/2023,2137.16,2022,Third party Agent,B,2137,dj_8988
20545,B408609,3/12/2022,3/12/2023,3762.25,2022,Third party Agent,A,3762,dj_9353
20546,B408608,3/12/2022,3/12/2023,3067.37,2022,Third party Agent,A,3067,dj_9718
20547,B408610,3/12/2022,3/12/2023,-25178.48,2022,Third party Agent,C,2982,dj_10083
20548,B400431,3/13/2022,3/13/2023,3304.958336,2022,Third party Agent,A,3305,dj_802
20549,B400429,3/13/2022,3/13/2023,3087.472098,2022,Third party Agent,D,3087,dj_1167
20550,B400430,3/13/2022,3/13/2023,3352.82612,2022,Third party Agent,D,3353,dj_1532
20551,B400426,3/13/2022,3/13/2023,6108.345539,2022,Third party Agent,D,6108,dj_1897
20552,B402452,3/13/2022,3/13/2023,2567.170093,2022,Third party Agent,D,2567,dj_2098
20553,B402456,3/13/2022,3/13/2023,4784.697238,2022,Third party Agent,B,4785,dj_3923
20554,B404517,3/13/2022,3/13/2023,2555.14648,2022,Third party Agent,A,2555,dj_4155
20555,B404514,3/13/2022,3/13/2023,5050.535502,2022,Third party Agent,B,5051,dj_4521
20556,B404515,3/13/2022,3/13/2023,5416.292357,2022,Third party Agent,C,5416,dj_4887
20557,B404519,3/13/2022,3/13/2023,3297.993501,2022,Third party Agent,A,3298,dj_5253
20558,B404516,3/13/2022,3/13/2023,1978.17792,2022,Third party Agent,A,1978,dj_5619
20559,B406494,3/13/2022,3/13/2023,6045.1126,2022,Third party Agent,B,6045,dj_6138
20560,B406497,3/13/2022,3/13/2023,3623.3952,2022,Third party Agent,A,3623,dj_6503
20561,B406493,3/13/2022,3/13/2023,8966.679,2022,Third party Agent,D,8967,dj_6868
20562,B406496,3/13/2022,3/13/2023,2220.7577,2022,Third party Agent,B,2221,dj_7233
20563,B406492,3/13/2022,3/13/2023,2568.6118,2022,Third party Agent,A,2569,dj_7598
20564,B406495,3/13/2022,3/13/2023,1756.6122,2022,Third party Agent,C,1757,dj_7963
20565,B408617,3/13/2022,3/13/2023,2124.03,2022,Third party Agent,C,2124,dj_8259
20566,B408616,3/13/2022,3/13/2023,3081.51,2022,Third party Agent,B,3082,dj_8624
20567,B408614,3/13/2022,3/13/2023,3518.84,2022,Third party Agent,A,3519,dj_8989
20568,B408615,3/13/2022,3/13/2023,4006.67,2022,Third party Agent,A,4007,dj_9354
20569,B408618,3/13/2022,3/13/2023,1892.74,2022,Third party Agent,C,1893,dj_9719
20570,B408613,3/13/2022,3/13/2023,-27515.54,2022,Third party Agent,D,5500,dj_10084
20571,B400435,3/14/2022,3/14/2023,2727.42311,2022,Third party Agent,A,2727,dj_803
20572,B400432,3/14/2022,3/14/2023,4852.336499,2022,Third party Agent,C,4852,dj_1168
20573,B402459,3/14/2022,3/14/2023,5910.630777,2022,Third party Agent,C,5911,dj_2464
20574,B402460,3/14/2022,3/14/2023,2841.889551,2022,Third party Agent,C,2842,dj_2829
20575,B402462,3/14/2022,3/14/2023,1382.962729,2022,Third party Agent,A,1383,dj_3194
20576,B402463,3/14/2022,3/14/2023,6911.691834,2022,Third party Agent,D,6912,dj_3559
20577,B402461,3/14/2022,3/14/2023,4328.912682,2022,Third party Agent,C,4329,dj_3924
20578,B404521,3/14/2022,3/14/2023,1815.390362,2022,Third party Agent,A,1815,dj_4156
20579,B404525,3/14/2022,3/14/2023,3843.02273,2022,Third party Agent,A,3843,dj_4522
20580,B404522,3/14/2022,3/14/2023,3407.205407,2022,Third party Agent,A,3407,dj_4888
20581,B404523,3/14/2022,3/14/2023,2515.995042,2022,Third party Agent,A,2516,dj_5254
20582,B404524,3/14/2022,3/14/2023,10011.43482,2022,Third party Agent,D,10011,dj_5620
20583,B404520,3/14/2022,3/14/2023,6077.745599,2022,Third party Agent,D,6078,dj_5986
20584,B406503,3/14/2022,3/14/2023,3061.3201,2022,Third party Agent,B,3061,dj_6139
20585,B406499,3/14/2022,3/14/2023,4746.5253,2022,Third party Agent,B,4747,dj_6504
20586,B406500,3/14/2022,3/14/2023,4361.9476,2022,Third party Agent,D,4362,dj_6869
20587,B406502,3/14/2022,3/14/2023,3715.2042,2022,Third party Agent,D,3715,dj_7234
20588,B406498,3/14/2022,3/14/2023,2506.3857,2022,Third party Agent,C,2506,dj_7599
20589,B406501,3/14/2022,3/14/2023,2551.2701,2022,Third party Agent,D,2551,dj_7964
20590,B408620,3/14/2022,3/14/2023,5386.33,2022,Third party Agent,D,5386,dj_8260
20591,B408621,3/14/2022,3/14/2023,1952.33,2022,Third party Agent,B,1952,dj_8625
20592,B408623,3/14/2022,3/14/2023,3549.14,2022,Third party Agent,B,3549,dj_8990
20593,B408624,3/14/2022,3/14/2023,3651.15,2022,Third party Agent,A,3651,dj_9355
20594,B408622,3/14/2022,3/14/2023,9772.76,2022,Third party Agent,D,9773,dj_9720
20595,B408619,3/14/2022,3/14/2023,-28378.71,2022,Third party Agent,B,1544,dj_10085
20596,B400442,3/15/2022,3/15/2023,3068.741225,2022,Third party Agent,B,3069,dj_74
20597,B400443,3/15/2022,3/15/2023,4226.933489,2022,Third party Agent,B,4227,dj_804
20598,B400440,3/15/2022,3/15/2023,5382.00394,2022,Third party Agent,B,5382,dj_1534
20599,B400441,3/15/2022,3/15/2023,2708.692238,2022,Third party Agent,A,2709,dj_1899
20600,B402465,3/15/2022,3/15/2023,8104.22403,2022,Third party Agent,D,8104,dj_2100
20601,B402466,3/15/2022,3/15/2023,5481.901925,2022,Third party Agent,D,5482,dj_2830
20602,B402467,3/15/2022,3/15/2023,3567.190546,2022,Third party Agent,C,3567,dj_3195
20603,B402469,3/15/2022,3/15/2023,1813.772789,2022,Third party Agent,A,1814,dj_3925
20604,B404529,3/15/2022,3/15/2023,2141.995779,2022,Third party Agent,D,2142,dj_4523
20605,B404526,3/15/2022,3/15/2023,4100.59798,2022,Third party Agent,C,4101,dj_4889
20606,B404530,3/15/2022,3/15/2023,4767.202727,2022,Third party Agent,C,4767,dj_5255
20607,B404531,3/15/2022,3/15/2023,2277.995511,2022,Third party Agent,A,2278,dj_5621
20608,B404527,3/15/2022,3/15/2023,2398.540728,2022,Third party Agent,D,2399,dj_5987
20609,B406509,3/15/2022,3/15/2023,4269.1185,2022,Third party Agent,C,4269,dj_6140
20610,B406507,3/15/2022,3/15/2023,1569.9339,2022,Third party Agent,A,1570,dj_6505
20611,B406504,3/15/2022,3/15/2023,4129.3648,2022,Third party Agent,C,4129,dj_6870
20612,B406506,3/15/2022,3/15/2023,3110.2849,2022,Third party Agent,B,3110,dj_7235
20613,B406505,3/15/2022,3/15/2023,3807.0132,2022,Third party Agent,A,3807,dj_7600
20614,B406508,3/15/2022,3/15/2023,2357.4511,2022,Third party Agent,D,2357,dj_7965
20615,B408629,3/15/2022,3/15/2023,4267.25,2022,Third party Agent,C,4267,dj_8261
20616,B408628,3/15/2022,3/15/2023,1787.7,2022,Third party Agent,C,1788,dj_8626
20617,B408627,3/15/2022,3/15/2023,7392.19,2022,Third party Agent,D,7392,dj_8991
20618,B408630,3/15/2022,3/15/2023,2460.36,2022,Third party Agent,A,2460,dj_9356
20619,B408626,3/15/2022,3/15/2023,2546.21,2022,Third party Agent,B,2546,dj_9721
20620,B408625,3/15/2022,3/15/2023,-13854.94,2022,Third party Agent,D,9702,dj_10086
20621,B400445,3/16/2022,3/16/2023,6679.63714,2022,Third party Agent,D,6680,dj_440
20622,B400447,3/16/2022,3/16/2023,8847.215293,2022,Third party Agent,D,8847,dj_805
20623,B400444,3/16/2022,3/16/2023,2764.884855,2022,Third party Agent,B,2765,dj_1535
20624,B400449,3/16/2022,3/16/2023,5922.077421,2022,Third party Agent,B,5922,dj_1900
20625,B402474,3/16/2022,3/16/2023,5588.043534,2022,Third party Agent,D,5588,dj_2101
20626,B402470,3/16/2022,3/16/2023,4091.654967,2022,Third party Agent,A,4092,dj_2466
20627,B402472,3/16/2022,3/16/2023,3021.914045,2022,Third party Agent,D,3022,dj_3196
20628,B402473,3/16/2022,3/16/2023,1934.482855,2022,Third party Agent,A,1934,dj_3561
20629,B402475,3/16/2022,3/16/2023,3840.869401,2022,Third party Agent,B,3841,dj_3926
20630,B404534,3/16/2022,3/16/2023,3658.598851,2022,Third party Agent,C,3659,dj_4524
20631,B404533,3/16/2022,3/16/2023,1648.4816,2022,Third party Agent,B,1648,dj_4890
20632,B404535,3/16/2022,3/16/2023,3794.598583,2022,Third party Agent,B,3795,dj_5256
20633,B404536,3/16/2022,3/16/2023,1417.694176,2022,Third party Agent,A,1418,dj_5622
20634,B406512,3/16/2022,3/16/2023,1572.9942,2022,Third party Agent,B,1573,dj_6141
20635,B406515,3/16/2022,3/16/2023,3320.4255,2022,Third party Agent,C,3320,dj_6506
20636,B406514,3/16/2022,3/16/2023,1767.8333,2022,Third party Agent,A,1768,dj_6871
20637,B406513,3/16/2022,3/16/2023,5698.2786,2022,Third party Agent,B,5698,dj_7236
20638,B406510,3/16/2022,3/16/2023,2981.7523,2022,Third party Agent,A,2982,dj_7601
20639,B406511,3/16/2022,3/16/2023,7909.8554,2022,Third party Agent,D,7910,dj_7966
20640,B408632,3/16/2022,3/16/2023,2234.12,2022,Third party Agent,A,2234,dj_8262
20641,B408634,3/16/2022,3/16/2023,3285.53,2022,Third party Agent,A,3286,dj_8627
20642,B408635,3/16/2022,3/16/2023,6547.83,2022,Third party Agent,D,6548,dj_8992
20643,B408636,3/16/2022,3/16/2023,3021.92,2022,Third party Agent,A,3022,dj_9357
20644,B408633,3/16/2022,3/16/2023,3551.16,2022,Third party Agent,A,3551,dj_9722
20645,B408631,3/16/2022,3/16/2023,-66138.18,2022,Third party Agent,A,3214,dj_10087
20646,B400450,3/17/2022,3/17/2023,3067.700621,2022,Third party Agent,A,3068,dj_1171
20647,B402479,3/17/2022,3/17/2023,3507.876118,2022,Third party Agent,D,3508,dj_2102
20648,B402476,3/17/2022,3/17/2023,1841.869098,2022,Third party Agent,A,1842,dj_2467
20649,B402477,3/17/2022,3/17/2023,3395.490885,2022,Third party Agent,A,3395,dj_2832
20650,B402480,3/17/2022,3/17/2023,3446.480481,2022,Third party Agent,C,3446,dj_3562
20651,B402481,3/17/2022,3/17/2023,2552.601637,2022,Third party Agent,C,2553,dj_3927
20652,B404538,3/17/2022,3/17/2023,1782.42073,2022,Third party Agent,D,1782,dj_4159
20653,B404543,3/17/2022,3/17/2023,2403.692233,2022,Third party Agent,B,2404,dj_4525
20654,B404542,3/17/2022,3/17/2023,7882.832951,2022,Third party Agent,D,7883,dj_4891
20655,B404539,3/17/2022,3/17/2023,2784.903603,2022,Third party Agent,A,2785,dj_5257
20656,B404540,3/17/2022,3/17/2023,1803.02675,2022,Third party Agent,A,1803,dj_5623
20657,B404541,3/17/2022,3/17/2023,2402.661932,2022,Third party Agent,B,2403,dj_5989
20658,B406516,3/17/2022,3/17/2023,4361.9476,2022,Third party Agent,B,4362,dj_6142
20659,B406519,3/17/2022,3/17/2023,3314.3049,2022,Third party Agent,B,3314,dj_6872
20660,B406518,3/17/2022,3/17/2023,7049.9111,2022,Third party Agent,D,7050,dj_7237
20661,B406521,3/17/2022,3/17/2023,3357.1491,2022,Third party Agent,A,3357,dj_7967
20662,B408638,3/17/2022,3/17/2023,7888.1,2022,Third party Agent,D,7888,dj_8263
20663,B408639,3/17/2022,3/17/2023,4781.34,2022,Third party Agent,C,4781,dj_8628
20664,B408637,3/17/2022,3/17/2023,3116.86,2022,Third party Agent,A,3117,dj_8993
20665,B408642,3/17/2022,3/17/2023,3822.85,2022,Third party Agent,C,3823,dj_9358
20666,B408641,3/17/2022,3/17/2023,4901.53,2022,Third party Agent,B,4902,dj_9723
20667,B408640,3/17/2022,3/17/2023,-26646.88,2022,Third party Agent,B,3446,dj_10088
20668,B400460,3/18/2022,3/18/2023,2121.791576,2022,Third party Agent,A,2122,dj_442
20669,B400458,3/18/2022,3/18/2023,3083.309682,2022,Third party Agent,A,3083,dj_807
20670,B400459,3/18/2022,3/18/2023,1856.437554,2022,Third party Agent,D,1856,dj_1172
20671,B400457,3/18/2022,3/18/2023,5064.619717,2022,Third party Agent,D,5065,dj_1902
20672,B402483,3/18/2022,3/18/2023,4783.656634,2022,Third party Agent,C,4784,dj_2103
20673,B402482,3/18/2022,3/18/2023,5490.226757,2022,Third party Agent,C,5490,dj_2468
20674,B402484,3/18/2022,3/18/2023,3673.332155,2022,Third party Agent,A,3673,dj_2833
20675,B402485,3/18/2022,3/18/2023,2771.128479,2022,Third party Agent,C,2771,dj_3198
20676,B402486,3/18/2022,3/18/2023,3135.339882,2022,Third party Agent,B,3135,dj_3563
20677,B402487,3/18/2022,3/18/2023,5238.400586,2022,Third party Agent,B,5238,dj_3928
20678,B404546,3/18/2022,3/18/2023,6776.289677,2022,Third party Agent,D,6776,dj_4160
20679,B404548,3/18/2022,3/18/2023,3630.780724,2022,Third party Agent,A,3631,dj_4892
20680,B404545,3/18/2022,3/18/2023,2604.600928,2022,Third party Agent,B,2605,dj_5258
20681,B404544,3/18/2022,3/18/2023,3911.022596,2022,Third party Agent,A,3911,dj_5624
20682,B404547,3/18/2022,3/18/2023,6775.259376,2022,Third party Agent,D,6775,dj_5990
20683,B406522,3/18/2022,3/18/2023,5163.7462,2022,Third party Agent,C,5164,dj_6143
20684,B406523,3/18/2022,3/18/2023,6837.7303,2022,Third party Agent,D,6838,dj_6508
20685,B406524,3/18/2022,3/18/2023,5324.922,2022,Third party Agent,B,5325,dj_7238
20686,B406525,3/18/2022,3/18/2023,4283.3999,2022,Third party Agent,B,4283,dj_7603
20687,B406527,3/18/2022,3/18/2023,2485.9837,2022,Third party Agent,A,2486,dj_7968
20688,B408644,3/18/2022,3/18/2023,4128.88,2022,Third party Agent,B,4129,dj_8264
20689,B408645,3/18/2022,3/18/2023,3582.47,2022,Third party Agent,D,3582,dj_8629
20690,B408648,3/18/2022,3/18/2023,4000.61,2022,Third party Agent,A,4001,dj_8994
20691,B408647,3/18/2022,3/18/2023,3424.91,2022,Third party Agent,D,3425,dj_9359
20692,B408646,3/18/2022,3/18/2023,3491.57,2022,Third party Agent,A,3492,dj_9724
20693,B408643,3/18/2022,3/18/2023,-85710.58,2022,Third party Agent,C,3779,dj_10089
20694,B400464,3/19/2022,3/19/2023,6078.168022,2022,Third party Agent,C,6078,dj_78
20695,B400463,3/19/2022,3/19/2023,1851.234534,2022,Third party Agent,C,1851,dj_443
20696,B400467,3/19/2022,3/19/2023,3670.210343,2022,Third party Agent,B,3670,dj_808
20697,B400465,3/19/2022,3/19/2023,2187.349629,2022,Third party Agent,B,2187,dj_1173
20698,B400466,3/19/2022,3/19/2023,2334.074794,2022,Third party Agent,B,2334,dj_1538
20699,B400462,3/19/2022,3/19/2023,1971.944599,2022,Third party Agent,A,1972,dj_1903
20700,B402488,3/19/2022,3/19/2023,1697.22514,2022,Third party Agent,A,1697,dj_2104
20701,B402489,3/19/2022,3/19/2023,4018.812687,2022,Third party Agent,B,4019,dj_2834
20702,B402492,3/19/2022,3/19/2023,2310.140902,2022,Third party Agent,C,2310,dj_3199
20703,B402490,3/19/2022,3/19/2023,1688.900308,2022,Third party Agent,B,1689,dj_3564
20704,B402493,3/19/2022,3/19/2023,4507.896571,2022,Third party Agent,B,4508,dj_3929
20705,B404554,3/19/2022,3/19/2023,3251.629956,2022,Third party Agent,A,3252,dj_4161
20706,B404551,3/19/2022,3/19/2023,2725.146145,2022,Third party Agent,D,2725,dj_4527
20707,B404552,3/19/2022,3/19/2023,2029.69297,2022,Third party Agent,A,2030,dj_5259
20708,B404553,3/19/2022,3/19/2023,1608.299861,2022,Third party Agent,A,1608,dj_5625
20709,B404555,3/19/2022,3/19/2023,2168.783605,2022,Third party Agent,B,2169,dj_5991
20710,B406533,3/19/2022,3/19/2023,3783.5509,2022,Third party Agent,C,3784,dj_6144
20711,B406530,3/19/2022,3/19/2023,7420.2074,2022,Third party Agent,D,7420,dj_6509
