Complaint id,Complaint file date,Complaint resolution date,Complaint resolution time,Complaint communication channel,Customer id
5831,10/27/2022,2/1/2023,97,Web portal,dj_7369
5832,10/28/2022,2/20/2023,115,Call,dj_574
5833,9/29/2022,10/20/2022,21,Web portal,dj_10222
5834,11/29/2022,1/27/2023,59,Call,dj_5025
5835,9/29/2022,1/4/2023,97,Call,dj_7006
5836,9/29/2022,12/18/2022,80,Call,dj_1305
5837,9/29/2022,1/19/2023,112,Web portal,dj_9492
5838,10/30/2022,11/17/2022,18,Call,dj_2967
5839,10/30/2022,11/20/2022,21,Web portal,dj_5026
5840,11/30/2022,3/26/2023,116,Call,dj_3332
5841,9/30/2022,12/15/2022,76,Web portal,dj_7007
5842,9/30/2022,11/22/2022,53,Call,dj_9858
5843,10/31/2022,1/10/2023,71,Web portal,dj_577
5844,11/30/2022,1/25/2023,56,Call,dj_4661
5845,9/30/2022,11/20/2022,51,Web portal,dj_3698
5846,8/31/2022,11/18/2022,79,Call,dj_5759
5847,12/1/2022,2/10/2023,71,Call,dj_213
5848,9/1/2022,10/8/2022,37,Call,dj_5394
5849,12/1/2022,12/24/2022,23,Web portal,dj_5028
5850,11/2/2022,12/4/2022,32,Call,dj_6280
5851,11/2/2022,12/11/2022,39,Call,dj_7375
5852,9/2/2022,12/24/2022,113,Web portal,dj_4297
5853,9/3/2022,10/27/2022,54,Web portal,dj_7741
5854,12/3/2022,2/6/2023,65,Call,dj_2971
5855,11/3/2022,1/6/2023,64,Web portal,dj_580
5856,9/3/2022,11/14/2022,72,Call,dj_5396
5857,9/3/2022,12/11/2022,99,Web portal,dj_8106
5858,9/4/2022,12/11/2022,98,Web portal,dj_7012
5859,12/4/2022,4/1/2023,118,Web portal,dj_5397
5860,12/4/2022,2/11/2023,69,Call,dj_5031
5861,11/4/2022,12/7/2022,33,Call,dj_2972
5862,12/4/2022,3/9/2023,95,Web portal,dj_9863
5863,12/5/2022,1/22/2023,48,Web portal,dj_4666
5864,12/5/2022,3/23/2023,108,Call,dj_4300
5865,11/5/2022,2/22/2023,109,Call,dj_2608
5866,10/5/2022,11/17/2022,43,Call,dj_3703
5867,10/5/2022,1/24/2023,111,Web portal,dj_8404
5868,9/6/2022,12/20/2022,105,Web portal,dj_9865
5869,12/6/2022,3/17/2023,101,Call,dj_4069
5870,12/7/2022,2/24/2023,79,Web portal,dj_219
5871,10/7/2022,12/14/2022,68,Web portal,dj_2245
5872,9/7/2022,11/14/2022,68,Web portal,dj_4302
5873,9/8/2022,12/8/2022,91,Web portal,dj_7016
5874,9/8/2022,11/29/2022,82,Web portal,dj_8111
5875,11/8/2022,12/30/2022,52,Web portal,dj_950
5876,9/8/2022,11/5/2022,58,Web portal,dj_2976
5877,11/8/2022,1/10/2023,63,Web portal,dj_2611
5878,10/8/2022,12/27/2022,80,Call,dj_3706
5879,9/9/2022,11/10/2022,62,Web portal,dj_4304
5880,11/9/2022,11/30/2022,21,Call,dj_6652
5881,11/9/2022,2/22/2023,105,Call,dj_6287
5882,10/9/2022,12/10/2022,62,Call,dj_2612
5883,9/10/2022,10/24/2022,44,Web portal,dj_952
5884,9/10/2022,9/28/2022,18,Call,dj_3343
5885,9/10/2022,12/10/2022,91,Web portal,dj_9869
5886,10/10/2022,12/5/2022,56,Web portal,dj_587
5887,10/10/2022,11/7/2022,28,Web portal,dj_2978
5888,10/10/2022,11/16/2022,37,Web portal,dj_1317
5889,9/10/2022,10/15/2022,35,Call,dj_6653
5890,11/11/2022,2/9/2023,90,Call,dj_4306
5891,11/11/2022,12/3/2022,22,Call,dj_6289
5892,12/11/2022,3/18/2023,97,Web portal,dj_7019
5893,10/11/2022,1/6/2023,87,Call,dj_2249
5894,12/11/2022,3/5/2023,84,Web portal,dj_1318
5895,10/11/2022,11/17/2022,37,Web portal,dj_1683
5896,11/12/2022,1/7/2023,56,Call,dj_2250
5897,11/12/2022,1/12/2023,61,Web portal,dj_2980
5898,10/12/2022,11/17/2022,36,Web portal,dj_5039
5899,10/12/2022,1/2/2023,82,Web portal,dj_9871
5900,10/12/2022,1/2/2023,82,Call,dj_6290
5901,11/12/2022,3/4/2023,112,Call,dj_2615
5902,9/12/2022,12/24/2022,103,Web portal,dj_5405
5903,11/13/2022,3/6/2023,113,Call,dj_2251
5904,11/13/2022,2/15/2023,94,Web portal,dj_4308
5905,10/13/2022,1/23/2023,102,Web portal,dj_5040
5906,11/13/2022,2/9/2023,88,Call,dj_6291
5907,9/13/2022,11/23/2022,71,Call,dj_4674
5908,10/14/2022,12/23/2022,70,Call,dj_2617
5909,10/14/2022,12/20/2022,67,Call,dj_6292
5910,11/14/2022,1/14/2023,61,Call,dj_2252
5911,12/14/2022,1/25/2023,42,Call,dj_6657
5912,12/14/2022,3/15/2023,91,Web portal,dj_956
5913,11/15/2022,12/12/2022,27,Web portal,dj_227
5914,10/15/2022,1/1/2023,78,Web portal,dj_2618
5915,12/16/2022,1/11/2023,26,Web portal,dj_5409
5916,12/16/2022,3/13/2023,87,Web portal,dj_4311
5917,11/16/2022,1/9/2023,54,Call,dj_593
5918,12/16/2022,4/8/2023,113,Web portal,dj_228
5919,11/16/2022,12/24/2022,38,Web portal,dj_6294
5920,12/16/2022,4/5/2023,110,Call,dj_2984
5921,12/16/2022,2/9/2023,55,Call,dj_2254
5922,10/18/2022,11/21/2022,34,E-mail,dj_6296
5923,9/18/2022,11/28/2022,71,Call,dj_5777
5924,11/18/2022,1/19/2023,62,Call,dj_4313
5925,9/18/2022,11/14/2022,57,Web portal,dj_2256
5926,12/18/2022,2/15/2023,59,Call,dj_6661
5927,12/19/2022,3/2/2023,73,Web portal,dj_4082
5928,10/20/2022,1/12/2023,84,Web portal,dj_6663
5929,12/20/2022,1/26/2023,37,Web portal,dj_7028
5930,11/20/2022,3/13/2023,113,Web portal,dj_232
5931,12/20/2022,1/24/2023,35,Web portal,dj_4681
5932,11/20/2022,1/11/2023,52,Web portal,dj_2623
5933,10/20/2022,1/19/2023,91,Call,dj_3353
5934,12/20/2022,3/25/2023,95,Call,dj_962
5935,12/20/2022,3/30/2023,100,Call,dj_7758
5936,12/21/2022,4/7/2023,107,Call,dj_5414
5937,12/21/2022,3/7/2023,76,Call,dj_1328
5938,10/22/2022,12/19/2022,58,Call,dj_3355
5939,12/23/2022,4/14/2023,112,E-mail,dj_235
5940,11/23/2022,2/4/2023,73,E-mail,dj_6301
5941,12/23/2022,3/10/2023,77,Call,dj_2991
5942,12/23/2022,3/21/2023,88,Web portal,dj_4318
5943,12/23/2022,3/22/2023,89,Web portal,dj_6666
5944,9/23/2022,12/24/2022,92,Call,dj_600
5945,9/24/2022,11/29/2022,66,Web portal,dj_9883
5946,9/24/2022,1/17/2023,115,Web portal,dj_5417
5947,12/24/2022,3/13/2023,79,Call,dj_5783
5948,10/25/2022,12/13/2022,49,Web portal,dj_2628
5949,9/26/2022,10/26/2022,30,Web portal,dj_6669
5950,12/26/2022,4/8/2023,103,Call,dj_9520
5951,12/26/2022,1/11/2023,16,Web portal,dj_9885
5952,11/26/2022,3/19/2023,113,Call,dj_238
5953,10/26/2022,12/31/2022,66,Call,dj_8425
5954,9/26/2022,1/9/2023,105,Call,dj_7399
5955,10/27/2022,12/3/2022,37,Web portal,dj_7400
5956,11/27/2022,2/12/2023,77,Web portal,dj_239
5957,10/27/2022,1/13/2023,78,Web portal,dj_9521
5958,12/27/2022,4/4/2023,98,Web portal,dj_8426
5959,9/28/2022,12/26/2022,89,Web portal,dj_3361
5960,9/28/2022,12/16/2022,79,Call,dj_8427
5961,11/29/2022,3/6/2023,97,Call,dj_2997
5962,12/29/2022,3/4/2023,65,Call,dj_2632
5963,11/29/2022,12/30/2022,31,Web portal,dj_5056
5964,10/29/2022,2/13/2023,107,Web portal,dj_9888
5965,9/30/2022,11/25/2022,56,Call,dj_7403
5966,10/30/2022,12/31/2022,62,Call,dj_3363
5967,10/31/2022,2/19/2023,111,Call,dj_6309
5968,11/30/2022,3/9/2023,99,Call,dj_7039
5969,10/31/2022,2/8/2023,100,Call,dj_5058
5970,1/1/2023,5/1/2023,120,Web portal,dj_7040
5971,1/1/2023,1/16/2023,15,Call,dj_5425
5972,10/1/2022,1/24/2023,115,Web portal,dj_8431
5973,11/1/2022,2/14/2023,105,Web portal,dj_4327
5974,10/1/2022,1/4/2023,95,Web portal,dj_6675
5975,1/2/2023,3/25/2023,82,Web portal,dj_3366
5976,1/2/2023,2/1/2023,30,Call,dj_3731
5977,10/2/2022,1/3/2023,93,Web portal,dj_5426
5978,11/2/2022,1/22/2023,81,Web portal,dj_7041
5979,10/3/2022,12/17/2022,75,Web portal,dj_4329
5980,12/4/2022,2/24/2023,82,Call,dj_2273
5981,12/4/2022,12/23/2022,19,Web portal,dj_7408
5982,12/4/2022,1/29/2023,56,Web portal,dj_4696
5983,10/4/2022,1/22/2023,110,Call,dj_6678
5984,11/4/2022,12/6/2022,32,Web portal,dj_7043
5985,12/5/2022,2/21/2023,78,Call,dj_6679
5986,11/5/2022,1/7/2023,63,Call,dj_7044
5987,10/5/2022,11/16/2022,42,Call,dj_8435
5988,1/6/2023,2/27/2023,52,Call,dj_5064
5989,12/6/2022,4/1/2023,116,Web portal,dj_7410
5990,12/6/2022,1/30/2023,55,Web portal,dj_4332
5991,11/6/2022,12/8/2022,32,Call,dj_3735
5992,1/7/2023,3/2/2023,54,Web portal,dj_5431
5993,11/7/2022,11/25/2022,18,Call,dj_3006
5994,1/7/2023,1/26/2023,19,Web portal,dj_4333
5995,1/7/2023,3/19/2023,71,Web portal,dj_6316
5996,12/8/2022,3/1/2023,83,Web portal,dj_7047
5997,1/8/2023,2/1/2023,24,Call,dj_8438
5998,1/8/2023,1/29/2023,21,Call,dj_4700
5999,10/8/2022,11/7/2022,30,Call,dj_981
6000,11/9/2022,12/18/2022,39,Call,dj_4335
6001,1/9/2023,4/23/2023,104,Web portal,dj_4701
6002,11/9/2022,2/22/2023,105,Web portal,dj_2278
6003,10/9/2022,1/24/2023,107,Call,dj_1712
6004,10/9/2022,11/21/2022,43,Call,dj_252
6005,10/9/2022,11/5/2022,27,Call,dj_9899
6006,11/9/2022,11/25/2022,16,Web portal,dj_8439
6007,12/10/2022,2/16/2023,68,Call,dj_253
6008,1/10/2023,3/1/2023,50,Web portal,dj_3009
6009,10/10/2022,10/27/2022,17,Call,dj_2279
6010,12/10/2022,1/22/2023,43,Call,dj_6684
6011,12/10/2022,1/25/2023,46,Call,dj_4702
6012,12/10/2022,3/10/2023,90,Web portal,dj_1713
6013,12/11/2022,3/19/2023,98,Web portal,dj_8145
6014,11/11/2022,12/25/2022,44,Web portal,dj_3010
6015,1/11/2023,3/31/2023,79,Web portal,dj_5069
6016,1/12/2023,4/16/2023,94,Web portal,dj_4338
6017,1/12/2023,4/26/2023,104,Web portal,dj_7416
6018,10/13/2022,11/1/2022,19,Call,dj_6687
6019,1/13/2023,5/8/2023,115,Call,dj_621
6020,11/13/2022,12/26/2022,43,Call,dj_5437
6021,10/13/2022,1/12/2023,91,Call,dj_9903
6022,11/14/2022,11/29/2022,15,Web portal,dj_257
6023,11/14/2022,1/18/2023,65,Call,dj_2648
6024,12/14/2022,2/28/2023,76,Web portal,dj_1352
6025,10/14/2022,2/6/2023,115,Web portal,dj_6323
6026,1/14/2023,4/24/2023,100,Call,dj_1717
6027,10/14/2022,1/13/2023,91,Web portal,dj_7053
6028,10/15/2022,1/29/2023,106,Call,dj_623
6029,11/15/2022,2/2/2023,79,Web portal,dj_4707
6030,10/15/2022,11/18/2022,34,Call,dj_7784
6031,1/15/2023,2/15/2023,31,Call,dj_2649
6032,11/15/2022,1/25/2023,71,Call,dj_6689
6033,12/16/2022,4/4/2023,109,Call,dj_4708
6034,1/16/2023,2/26/2023,41,Call,dj_5074
6035,11/16/2022,3/13/2023,117,Web portal,dj_624
6036,11/17/2022,2/20/2023,95,Web portal,dj_625
6037,12/17/2022,3/4/2023,77,Web portal,dj_4709
6038,1/17/2023,5/3/2023,106,Call,dj_8447
6039,12/17/2022,2/26/2023,71,Web portal,dj_6326
6040,11/17/2022,1/23/2023,67,Web portal,dj_7421
6041,11/17/2022,1/14/2023,58,Web portal,dj_9542
6042,1/18/2023,2/12/2023,25,Call,dj_2287
6043,10/18/2022,11/24/2022,37,Call,dj_7422
6044,12/18/2022,3/30/2023,102,Web portal,dj_5442
6045,1/18/2023,3/17/2023,58,Web portal,dj_6692
6046,1/19/2023,5/10/2023,111,Call,dj_7423
6047,12/19/2022,3/23/2023,94,Call,dj_5443
6048,12/20/2022,4/18/2023,119,Web portal,dj_5444
6049,12/20/2022,2/5/2023,47,Web portal,dj_5810
6050,10/20/2022,12/8/2022,49,Web portal,dj_8450
6051,10/20/2022,1/20/2023,92,Web portal,dj_2654
6052,12/20/2022,3/24/2023,94,Web portal,dj_4346
6053,1/21/2023,4/17/2023,86,Web portal,dj_3020
6054,12/21/2022,4/4/2023,104,Web portal,dj_7425
6055,11/21/2022,1/18/2023,58,Call,dj_8155
6056,11/22/2022,1/15/2023,54,Call,dj_1360
6057,12/22/2022,1/17/2023,26,Call,dj_9912
6058,1/22/2023,3/20/2023,57,Call,dj_6331
6059,10/22/2022,12/21/2022,60,Web portal,dj_7061
6060,1/22/2023,2/14/2023,23,Web portal,dj_8452
6061,12/23/2022,3/8/2023,75,Call,dj_2292
6062,10/23/2022,11/17/2022,25,Call,dj_4715
6063,11/23/2022,3/12/2023,109,Call,dj_631
6064,10/23/2022,2/6/2023,106,Web portal,dj_1726
6065,12/23/2022,4/9/2023,107,Call,dj_8157
6066,12/23/2022,3/15/2023,82,Call,dj_7427
6067,12/23/2022,1/31/2023,39,Call,dj_266
6068,12/24/2022,1/28/2023,35,Web portal,dj_267
6069,10/24/2022,2/16/2023,115,Call,dj_4716
6070,1/24/2023,5/12/2023,108,Call,dj_3388
6071,10/24/2022,11/24/2022,31,Call,dj_7793
6072,11/25/2022,12/22/2022,27,Call,dj_3024
6073,12/25/2022,2/13/2023,50,Web portal,dj_2294
6074,1/25/2023,3/7/2023,41,Web portal,dj_998
6075,1/25/2023,5/25/2023,120,Call,dj_7429
6076,11/25/2022,12/23/2022,28,Call,dj_9915
6077,12/26/2022,3/10/2023,74,Web portal,dj_1364
6078,11/26/2022,12/28/2022,32,Web portal,dj_1729
6079,10/26/2022,1/12/2023,78,Web portal,dj_2295
6080,12/26/2022,4/21/2023,116,Web portal,dj_6335
6081,10/26/2022,1/7/2023,73,Web portal,dj_7065
6082,12/27/2022,1/27/2023,31,Call,dj_4353
6083,1/27/2023,3/14/2023,46,Web portal,dj_4719
6084,11/27/2022,3/23/2023,116,Web portal,dj_6336
6085,12/28/2022,1/24/2023,27,Web portal,dj_8458
6086,11/28/2022,3/19/2023,111,Web portal,dj_4354
6087,12/28/2022,3/21/2023,83,Call,dj_6702
6088,11/28/2022,2/21/2023,85,Web portal,dj_2662
6089,11/28/2022,2/16/2023,80,Call,dj_3392
6090,1/28/2023,3/12/2023,43,Call,dj_9553
6091,1/29/2023,3/9/2023,39,Call,dj_6703
6092,11/29/2022,2/10/2023,73,Web portal,dj_1367
6093,11/29/2022,2/12/2023,75,Web portal,dj_3393
6094,1/29/2023,4/5/2023,66,Web portal,dj_5087
6095,12/29/2022,3/4/2023,65,Web portal,dj_8163
6096,11/30/2022,3/11/2023,101,Call,dj_6704
6097,1/30/2023,3/4/2023,33,Call,dj_9920
6098,10/30/2022,12/25/2022,56,Web portal,dj_2664
6099,10/30/2022,2/17/2023,110,Call,dj_5454
6100,12/30/2022,2/23/2023,55,Call,dj_2299
6101,10/30/2022,1/17/2023,79,Call,dj_3759
6102,1/30/2023,3/13/2023,42,Web portal,dj_5088
6103,11/1/2022,2/23/2023,114,Web portal,dj_2665
6104,1/1/2023,4/7/2023,96,Web portal,dj_639
6105,1/1/2023,2/4/2023,34,Call,dj_7070
6106,1/2/2023,3/31/2023,88,Web portal,dj_9557
6107,12/2/2022,12/20/2022,18,Call,dj_640
6108,2/2/2023,5/18/2023,105,Call,dj_4724
6109,1/3/2023,3/16/2023,72,E-mail,dj_1006
6110,1/3/2023,2/28/2023,56,Call,dj_6342
6111,2/3/2023,5/7/2023,93,Call,dj_4359
6112,1/3/2023,2/28/2023,56,Web portal,dj_3032
6113,2/3/2023,4/20/2023,76,Web portal,dj_5091
6114,2/4/2023,3/28/2023,52,Call,dj_7803
6115,12/5/2022,1/21/2023,47,Web portal,dj_4361
6116,12/5/2022,12/31/2022,26,Call,dj_2304
6117,2/5/2023,4/12/2023,66,Call,dj_1008
6118,1/5/2023,4/10/2023,95,Web portal,dj_7074
6119,1/6/2023,2/21/2023,46,Call,dj_1009
6120,2/6/2023,3/15/2023,37,Web portal,dj_2305
6121,2/6/2023,5/22/2023,105,Call,dj_5460
6122,2/6/2023,4/9/2023,62,Call,dj_5094
6123,12/6/2022,3/27/2023,111,Web portal,dj_5826
6124,1/7/2023,4/30/2023,113,Web portal,dj_1375
6125,1/7/2023,4/30/2023,113,Web portal,dj_280
6126,12/7/2022,3/5/2023,88,Web portal,dj_1010
6127,2/8/2023,4/2/2023,53,Web portal,dj_7077
6128,11/8/2022,3/3/2023,115,Web portal,dj_3037
6129,12/8/2022,2/17/2023,71,Web portal,dj_5096
6130,12/8/2022,3/9/2023,91,Call,dj_5828
6131,2/8/2023,4/2/2023,53,Web portal,dj_1011
6132,12/8/2022,2/18/2023,72,Call,dj_646
6133,11/9/2022,1/25/2023,77,E-mail,dj_1012
6134,1/9/2023,5/6/2023,117,Call,dj_647
6135,11/9/2022,1/10/2023,62,Web portal,dj_5097
6136,2/9/2023,3/30/2023,49,Call,dj_7808
6137,2/10/2023,6/4/2023,114,Web portal,dj_3769
6138,11/10/2022,12/20/2022,40,Call,dj_9930
6139,12/11/2022,1/4/2023,24,Web portal,dj_6350
6140,1/11/2023,4/18/2023,97,Call,dj_7445
6141,12/11/2022,2/25/2023,76,Call,dj_649
6142,12/11/2022,1/4/2023,24,Web portal,dj_5831
6143,2/12/2023,3/2/2023,18,Web portal,dj_6351
6144,12/12/2022,2/22/2023,72,Web portal,dj_7081
6145,12/12/2022,1/15/2023,34,Web portal,dj_2676
6146,2/12/2023,5/5/2023,82,Call,dj_285
6147,12/12/2022,2/3/2023,53,Web portal,dj_4368
6148,11/12/2022,12/15/2022,33,Call,dj_7446
6149,2/13/2023,4/16/2023,62,Call,dj_9933
6150,1/13/2023,3/12/2023,58,Call,dj_4735
6151,2/13/2023,3/22/2023,37,Web portal,dj_1016
6152,12/13/2022,4/5/2023,113,Web portal,dj_4369
6153,1/14/2023,2/12/2023,29,Web portal,dj_1017
6154,11/14/2022,1/28/2023,75,Web portal,dj_2313
6155,2/14/2023,6/5/2023,111,Web portal,dj_4736
6156,12/14/2022,3/13/2023,89,Call,dj_3773
6157,11/14/2022,3/2/2023,108,Call,dj_8474
6158,11/15/2022,2/9/2023,86,Call,dj_1018
6159,1/15/2023,1/30/2023,15,Call,dj_4371
6160,2/15/2023,5/1/2023,75,Web portal,dj_8475
6161,12/15/2022,2/5/2023,52,Call,dj_5469
6162,1/16/2023,2/26/2023,41,Call,dj_4372
6163,11/16/2022,2/12/2023,88,Call,dj_5470
6164,12/16/2022,3/2/2023,76,Web portal,dj_6355
6165,2/16/2023,4/6/2023,49,Web portal,dj_3045
6166,11/16/2022,2/15/2023,91,Call,dj_654
6167,1/16/2023,3/23/2023,66,Web portal,dj_7085
6168,12/17/2022,3/5/2023,78,Web portal,dj_5471
6169,12/17/2022,2/23/2023,68,Web portal,dj_7086
6170,2/17/2023,5/28/2023,100,Call,dj_9937
6171,1/17/2023,5/15/2023,118,Call,dj_6356
6172,2/17/2023,3/25/2023,36,Call,dj_6721
6173,1/17/2023,2/22/2023,36,Call,dj_2681
6174,2/18/2023,5/5/2023,76,Web portal,dj_4740
6175,2/18/2023,4/1/2023,42,Web portal,dj_9938
6176,2/18/2023,5/1/2023,72,Call,dj_6357
6177,2/18/2023,6/6/2023,108,Web portal,dj_5106
6178,11/18/2022,12/18/2022,30,Call,dj_7087
6179,2/19/2023,5/20/2023,90,Call,dj_1387
6180,1/19/2023,2/4/2023,16,Web portal,dj_5473
6181,1/19/2023,2/25/2023,37,Web portal,dj_5107
6182,1/19/2023,3/28/2023,68,Web portal,dj_7453
6183,1/19/2023,4/5/2023,76,Web portal,dj_8479
6184,11/19/2022,1/5/2023,47,Web portal,dj_4741
6185,11/20/2022,3/18/2023,118,Web portal,dj_4376
6186,2/20/2023,3/30/2023,38,Call,dj_293
6187,11/20/2022,3/10/2023,110,Web portal,dj_6724
6188,1/20/2023,4/3/2023,73,Call,dj_1023
6189,11/21/2022,1/21/2023,61,Call,dj_4377
6190,1/21/2023,3/13/2023,51,Call,dj_1024
6191,11/21/2022,1/24/2023,64,Call,dj_8185
6192,1/21/2023,5/4/2023,103,Web portal,dj_4743
6193,11/21/2022,1/27/2023,67,Call,dj_3780
6194,1/22/2023,5/10/2023,108,Web portal,dj_4378
6195,12/22/2022,4/9/2023,108,Web portal,dj_9942
6196,2/22/2023,4/3/2023,40,Call,dj_6361
6197,12/22/2022,1/23/2023,32,Call,dj_295
6198,1/22/2023,4/10/2023,78,Web portal,dj_6726
6199,2/22/2023,5/21/2023,88,Web portal,dj_7091
6200,1/23/2023,5/16/2023,113,E-mail,dj_296
6201,2/23/2023,5/21/2023,87,Call,dj_6362
6202,11/24/2022,1/23/2023,60,Web portal,dj_6363
6203,12/24/2022,4/14/2023,111,Web portal,dj_7093
6204,12/24/2022,2/18/2023,56,Web portal,dj_8484
6205,11/25/2022,1/20/2023,56,Call,dj_1393
6206,1/25/2023,3/22/2023,56,Web portal,dj_5479
6207,12/25/2022,4/6/2023,102,Web portal,dj_6729
6208,1/25/2023,2/11/2023,17,Call,dj_5845
6209,2/25/2023,4/21/2023,55,Web portal,dj_6364
6210,2/25/2023,3/24/2023,27,Web portal,dj_1028
6211,11/25/2022,3/1/2023,96,Web portal,dj_9945
6212,2/26/2023,3/14/2023,16,E-mail,dj_6365
6213,1/26/2023,4/27/2023,91,Web portal,dj_2690
6214,2/26/2023,5/29/2023,92,Call,dj_3055
6215,2/26/2023,3/17/2023,19,Web portal,dj_3785
6216,11/26/2022,3/22/2023,116,Call,dj_664
6217,12/27/2022,2/27/2023,62,Web portal,dj_300
6218,1/27/2023,5/1/2023,94,Call,dj_8487
6219,2/27/2023,3/26/2023,27,Web portal,dj_4749
6220,11/27/2022,2/19/2023,84,Call,dj_6731
6221,11/27/2022,3/11/2023,104,Call,dj_7461
6222,12/28/2022,2/16/2023,50,Call,dj_5116
6223,12/28/2022,4/12/2023,105,Web portal,dj_6367
6224,12/28/2022,3/3/2023,65,Web portal,dj_5848
6225,2/28/2023,5/13/2023,74,Web portal,dj_7097
6226,12/28/2022,1/23/2023,26,Web portal,dj_3422
6227,2/28/2023,3/15/2023,15,Web portal,dj_8488
6228,2/28/2023,5/6/2023,67,Call,dj_4385
6229,2/28/2023,3/29/2023,29,Web portal,dj_9949
6230,2/28/2023,4/17/2023,48,Call,dj_5117
6231,11/29/2022,2/6/2023,69,Web portal,dj_2693
6232,2/28/2023,4/23/2023,54,Call,dj_6369
6233,2/28/2023,4/22/2023,53,Call,dj_3424
6234,11/30/2022,2/14/2023,76,Web portal,dj_5850
6235,11/30/2022,2/20/2023,82,Web portal,dj_7465
6236,2/28/2023,5/23/2023,84,Call,dj_8491
6237,11/30/2022,2/3/2023,65,Call,dj_2695
6238,11/30/2022,1/18/2023,49,Call,dj_9951
6239,12/31/2022,4/27/2023,117,Call,dj_6370
6240,3/1/2023,5/10/2023,70,Call,dj_1400
6241,1/1/2023,2/22/2023,52,Call,dj_305
6242,2/1/2023,4/1/2023,59,Web portal,dj_3426
6243,2/1/2023,5/2/2023,90,Web portal,dj_9587
6244,3/2/2023,5/1/2023,60,Web portal,dj_4755
6245,3/2/2023,3/24/2023,22,Call,dj_9953
6246,2/2/2023,5/3/2023,90,Call,dj_306
6247,1/2/2023,3/3/2023,60,Web portal,dj_6737
6248,1/3/2023,2/19/2023,47,Call,dj_4390
6249,3/3/2023,4/26/2023,54,Call,dj_7103
6250,1/3/2023,3/25/2023,81,Call,dj_3063
6251,12/3/2022,1/13/2023,41,Call,dj_3428
6252,1/3/2023,2/28/2023,56,Call,dj_4756
6253,1/3/2023,2/27/2023,55,Call,dj_5488
6254,1/3/2023,1/25/2023,22,Web portal,dj_7833
6255,3/4/2023,3/28/2023,24,Call,dj_6374
6256,2/4/2023,6/1/2023,117,Call,dj_9955
6257,12/4/2022,2/19/2023,77,Web portal,dj_1038
6258,3/4/2023,3/26/2023,22,Call,dj_5855
6259,2/5/2023,3/8/2023,31,Web portal,dj_309
6260,1/5/2023,4/27/2023,112,Call,dj_9956
6261,12/5/2022,1/2/2023,28,Web portal,dj_5490
6262,12/5/2022,12/21/2022,16,Call,dj_6375
6263,12/5/2022,2/15/2023,72,Call,dj_3430
6264,3/6/2023,5/25/2023,80,Call,dj_2701
6265,1/6/2023,4/19/2023,103,Web portal,dj_2336
6266,1/6/2023,5/1/2023,115,Web portal,dj_3431
6267,3/6/2023,5/3/2023,58,Web portal,dj_7471
6268,2/6/2023,5/8/2023,91,Web portal,dj_5125
6269,1/6/2023,3/30/2023,83,Web portal,dj_6376
6270,1/7/2023,4/29/2023,112,E-mail,dj_311
6271,2/7/2023,3/26/2023,47,Call,dj_9958
6272,2/7/2023,3/28/2023,49,Web portal,dj_4760
6273,3/8/2023,4/4/2023,27,Web portal,dj_4761
6274,1/8/2023,1/23/2023,15,Web portal,dj_9594
6275,1/8/2023,4/25/2023,107,Call,dj_9959
6276,1/9/2023,3/9/2023,59,Call,dj_7109
6277,2/9/2023,6/7/2023,118,Web portal,dj_6379
6278,12/9/2022,3/7/2023,88,Web portal,dj_6744
6279,1/9/2023,3/16/2023,66,Web portal,dj_8500
6280,2/10/2023,3/4/2023,22,Call,dj_9596
6281,2/11/2023,3/28/2023,45,Web portal,dj_1410
6282,1/11/2023,4/4/2023,83,Web portal,dj_6381
6283,12/11/2022,1/25/2023,45,Web portal,dj_680
6284,3/11/2023,6/30/2023,111,Call,dj_7111
6285,12/11/2022,12/26/2022,15,Web portal,dj_3436
6286,3/11/2023,5/18/2023,68,Call,dj_9962
6287,12/12/2022,1/30/2023,49,Web portal,dj_7842
6288,1/12/2023,2/15/2023,34,Call,dj_2342
6289,3/12/2023,5/7/2023,56,Web portal,dj_7477
6290,3/13/2023,4/12/2023,30,Web portal,dj_7478
6291,12/13/2022,3/16/2023,93,Web portal,dj_4766
6292,3/13/2023,4/20/2023,38,Web portal,dj_5132
6293,3/14/2023,4/13/2023,30,Call,dj_9965
6294,1/14/2023,3/22/2023,67,Call,dj_6749
6295,1/15/2023,2/22/2023,38,Web portal,dj_7115
6296,2/15/2023,6/6/2023,111,Call,dj_9966
6297,12/15/2022,3/29/2023,104,Web portal,dj_6750
6298,12/15/2022,2/15/2023,62,Web portal,dj_684
6299,2/16/2023,3/19/2023,31,Call,dj_685
6300,12/16/2022,2/14/2023,60,Call,dj_4769
6301,2/16/2023,4/13/2023,56,Web portal,dj_8507
6302,12/16/2022,1/23/2023,38,Web portal,dj_1050
6303,3/17/2023,6/11/2023,86,Web portal,dj_7117
6304,12/17/2022,3/5/2023,78,Web portal,dj_2347
6305,1/17/2023,2/5/2023,19,Web portal,dj_4770
6306,1/18/2023,3/24/2023,65,Call,dj_2713
6307,3/18/2023,7/8/2023,112,Web portal,dj_2348
6308,1/18/2023,5/3/2023,105,Call,dj_9969
6309,1/18/2023,3/26/2023,67,Web portal,dj_322
6310,12/19/2022,3/18/2023,89,Call,dj_4406
6311,2/19/2023,3/27/2023,36,Call,dj_6389
